"Player","Rating","Rank"
"5039462",1504.35729823455,124
"5043736",1503.94323665838,125
"5028258",1502.87012598597,126
"5043053",1502.81222277567,127
"5024817",1501.29625145942,128
"5008005",1501.20795572665,129
"5048691",1499.27769577208,130
"5051450",1498.44024329028,131
"5034386",1498.05565037024,132
"5048221",1496.9493119594,133
"5006362",1496.81163134172,134
"5041265",1496.43430111026,135
"5032029",1492.28256168878,136
"5049257",1491.94144046301,137
"5047962",1490.5313113843,138
"5012369",1489.68861993447,139
"5054260",1486.63669287915,140
"5005241",1485.75723317475,141
"5050581",1483.0909482573,142
"5053759",1482.85425087085,143
"5041370",1481.50063909587,144
"5031124",1480.66120250604,145
"5043974",1480.49109276583,146
"5044134",1479.58606312989,147
"5048076",1477.18593899822,148
"5008724",1476.25649574559,149
"5039969",1473.81836350169,150
"5007932",1471.01778839843,151
"5044374",1470.31244331325,152
"5005267",1464.0872997158,153
"5036475",1463.79435672562,154
"5002188",1463.04452181421,155
"5030881",1459.8671556632,156
"5048874",1458.52022486272,157
"5042487",1456.05466143239,158
"5042252",1455.13041476429,159
"5046522",1452.57309547127,160
"5023725",1452.21026190762,161
"5042362",1451.29411357124,162
"5048369",1450.20391689534,163
"5048362",1449.3240894483,164
"5028745",1449.14449775658,165
"5044598",1447.2236927234,166
"5050277",1446.78525868532,167
"5034535",1446.52598095697,168
"5045540",1443.81988934292,169
"5043971",1443.17357875623,170
"5038007",1442.73736115099,171
"5019162",1440.76755923093,172
"5052941",1433.48057160238,173
"5037299",1431.04989675155,174
"5055476",1430.00431805808,175
"5048211",1428.83812338094,176
"5055004",1428.67876816963,177
"5011943",1428.1382140034,178
"5043741",1427.60473850496,179
"5046716",1427.58144598896,180
"5020558",1424.75408514877,181
"5050208",1423.46770545709,182
"5039760",1423.29965005401,183
"5055650",1422.40932707433,184
"5029788",1422.22375974152,185
"5047849",1420.56358744724,186
"5034388",1419.99144488501,187
"5054392",1419.71436060981,188
"5020522",1418.29512465131,189
"5050994",1417.86339529736,190
"5015360",1417.69339785503,191
"5045258",1416.45538764863,192
"5042448",1408.71253202235,193
"5054699",1407.55503186382,194
"5055450",1406.40720934434,195
"5022051",1406.02906153446,196
"5052077",1405.76499724284,197
"5008731",1405.3719212184,198
"5015334",1401.66128012764,199
"5042108",1400.6645373069,200
"5027438",1400.40749270072,201
"5055634",1400.12810944651,202
"5033244",1399.71259395736,203
"5048811",1398.2227961755,204
"5054395",1397.41896317253,205
"5042259",1396.74648529895,206
"5035097",1393.60317693864,207
"5043479",1387.07773174989,208
"5042359",1386.03661910357,209
"5032038",1385.37870393786,210
"5052843",1384.40813518359,211
"5007765",1381.45808007178,212
"5013747",1378.55928393258,213
"5010741",1378.10149135846,214
"5046772",1377.1575154286,215
"5010558",1377.01374826915,216
"5048026",1376.69184590138,217
"5012174",1376.27937674525,218
"5024868",1374.79096736739,219
"5046351",1373.35206909773,220
"5012598",1373.2261742797,221
"5055078",1372.32717781057,222
"5018021",1368.87650536345,223
"5028398",1368.26262915182,224
"5044607",1367.76458880744,225
"5044758",1363.38389957281,226
"5041419",1362.78521124513,227
"5049513",1358.85007501568,228
"5039307",1358.00156308387,229
"5042122",1357.3477294398,230
"5055845",1357.24695912746,231
"5021310",1356.9318280792,232
"5043398",1356.8332673637,233
"5040838",1352.09220151959,234
"5052055",1349.14125998794,235
"5054173",1348.61113386201,236
"5051064",1348.12544014975,237
"5043041",1347.47236048368,238
"5023793",1346.95748796447,239
"5043210",1346.94802569336,240
"5016053",1339.73881476895,241
"5055458",1339.59808581164,242
"5010636",1333.58761551307,243
"5039801",1333.58063327313,244
"5037839",1330.62487408764,245
"5042527",1330.02611275568,246
"5041449",1327.61519292368,247
"5029792",1325.88627098738,248
"5007883",1322.92928751114,249
"5014373",1321.21254468436,250
"5045268",1321.13414591603,251
"5016939",1320.3542674935,252
"5015689",1318.04236848587,253
"5050864",1317.60914877395,254
"5038143",1315.69308572361,255
"5053081",1315.15244408321,256
"5044457",1313.33921622595,257
"5010564",1312.92534601658,258
"5047146",1312.81454879757,259
"5027463",1311.07567118599,260
"5050107",1310.99037326635,261
"5017292",1310.71883401722,262
"5042783",1304.99787969285,263
"5042366",1303.0078121602,264
"5044784",1288.29456322848,265
"5042221",1279.68512871255,266
"5047947",1276.94285511512,267
"5046923",1276.73782090263,268
"5052225",1270.41774114122,269
"5053873",1269.41724398513,270
"5011385",1268.31213942476,271
"5046866",1268.13590988694,272
"5042531",1267.1672598954,273
"5052304",1266.10872729587,274
"5025565",1265.23729506835,275
"5035626",1264.05145832545,276
"5049394",1263.3064597145,277
"5043405",1248.78249878504,278
"5040794",1241.51706842893,279
"5043543",1240.43189302203,280
"5004646",1224.38493716033,281
"5050758",1215.44916762134,282
"5042275",1200.76400328843,283
"5055169",1187.09016260666,284
"5055441",1183.54827934417,285
"5017426",1172.11203833777,286
"5048032",1108.23321398302,287
