"PlayerID","Strength","Rank"
"5011481, 5021184",0.855684098889979,142
"5012941, 5041668",0.854660964998551,143
"5031868, 5037880",0.852132347437313,144
"5041352, 5041354",0.851879992348468,145
"5007477, 5026245",0.850496986622477,146
"5005500, 5029132",0.843543731976999,147
"5023057, 5036040",0.843141493359276,148
"5014599, 5037432",0.841375031725959,149
"5049289, 5049664",0.841110727906057,150
"5040777, 5046164",0.831564735068127,151
"5002342, 5021897",0.830927044010904,152
"5011134, 5042013",0.830210002163046,153
"5041667, 5041668",0.827880491390788,154
"5026128, 5043452",0.826353927631634,155
"5042841, 5054006",0.825856991574494,156
"5043827, 5044374",0.821651706815635,157
"5014339, 5020056",0.820729505013118,158
"5014599, 5037031",0.820267464892441,159
"5017252, 5023994",0.818652734773663,160
"5004399, 5030970",0.814362791771381,161
"5027001, 5040864",0.813899346609292,162
"5049946, 5055757",0.813569186509655,163
"5043451, 5050505",0.8132695008574,164
"5002037, 5012302",0.812451325353538,165
"5047331, 5050182",0.811266595989969,166
"5016156, 5043576",0.804461882953007,167
"5036131, 5038746",0.797461266428885,168
"5036150, 5040913",0.796627337313439,169
"5041118, 5042097",0.792195779456992,170
"5021894, 5025155",0.788876686146802,171
"5004484, 5013143",0.787687055148076,172
"5055735, 5055754",0.785520003431051,173
"5022157, 5048220",0.784454428598107,174
"5001942, 5047308",0.778373007796389,175
"5044615, 5054749",0.773702456746932,176
"5005176, 5012200",0.770659686619043,177
"5005202, 5054749",0.770568160390573,178
"5041521, 5053806",0.767077457483774,179
"5029216, 5030330",0.761137262919579,180
"5041130, 5043014",0.759587336031356,181
"5001994, 5048647",0.757744911988358,182
"5015689, 5050131",0.75746383951317,183
"5036150, 5055372",0.755787826917726,184
"5043456, 5043458",0.750374444281718,185
"5028974, 5031705",0.749438462122646,186
"5042806, 5047331",0.748193988252392,187
"5037432, 5047406",0.747295909419802,188
"5043301, 5044693",0.74567117563744,189
"5027078, 5038157",0.740935274102191,190
"5023921, 5024182",0.740715941414161,191
"5031430, 5043452",0.739118566007735,192
"5049672, 5049946",0.738129671021091,193
"5042013, 5043852",0.735696174534645,194
"5044895, 5053893",0.734610240522019,195
"5012200, 5044749",0.732260076981537,196
"5040748, 5042079",0.726679753668901,197
"5040459, 5041144",0.72625979945305,198
"5042079, 5045707",0.72601810523736,199
"5006942, 5031529",0.723595616383701,200
"5029954, 5040610",0.711404445816951,201
"5023162, 5038001",0.701749297721346,202
"5052020, 5053893",0.70103679425884,203
"5044315, 5044322",0.700692161670537,204
"5016968, 5053215",0.699960203292115,205
"5046308, 5046425",0.699749174159999,206
"5027874, 5035147",0.697169812708686,207
"5019162, 5043740",0.695694368779937,208
"5015987, 5047889",0.69355707937118,209
"5024182, 5034442",0.688042103193713,210
"5043301, 5043784",0.686717420322123,211
"5010426, 5023588",0.686045680559981,212
"5027001, 5054175",0.685483096703868,213
"5024949, 5044615",0.682497631424893,214
"5040202, 5043784",0.68162905490517,215
"5044322, 5053893",0.681182433396291,216
"5003128, 5003136",0.677725869892249,217
"5007204, 5030449",0.677121154255453,218
"5045324, 5049941",0.676134575360722,219
"5050505, 5054749",0.671606747098887,220
"5043576, 5049941",0.670802481161748,221
"5042525, 5050642",0.670446114271322,222
"5026138, 5044537",0.667349475154272,223
"5048211, 5048222",0.666799608486515,224
"5014310, 5029084",0.665476258165722,225
"5053159, 5053893",0.664181853077226,226
"5055264, 5055367",0.660863315589212,227
"5001972, 5036373",0.660037899170015,228
"5020708, 5022938",0.65774583847052,229
"5015212, 5031038",0.657611374199656,230
"5045944, 5048647",0.641462825504915,231
"5019501, 5028423",0.641091322094959,232
"5011943, 5011959",0.63488272571048,233
"5026552, 5031529",0.628505230969441,234
"5046333, 5046334",0.625640188576032,235
"5019162, 5044537",0.623337600685156,236
"5002015, 5007065",0.620049806008082,237
"5026915, 5042108",0.61489076255681,238
"5050131, 5050277",0.612805792346979,239
"5050083, 5052951",0.611756019958451,240
"5028895, 5035476",0.60934711599684,241
"5004445, 5012941",0.604812441173164,242
"5037781, 5039966",0.602706312976188,243
"5029956, 5046607",0.600294278387967,244
"5022976, 5030587",0.592809624257313,245
"5043827, 5055079",0.589143568638594,246
"5043841, 5046471",0.588510839990283,247
"5009530, 5014629",0.586240998270191,248
"5024844, 5053110",0.585264576375281,249
"5043682, 5051552",0.585149088305112,250
"5043371, 5053806",0.583352454925828,251
"5009237, 5013143",0.582963528516398,252
"5044297, 5055367",0.579895097826019,253
"5008113, 5055495",0.578561306325427,254
"5046425, 5050966",0.574548105298897,255
"5018607, 5047304",0.569486534700738,256
"5033628, 5046518",0.568634002261268,257
"5041738, 5048220",0.56356285470865,258
"5031629, 5051793",0.55830138474868,259
"5002489, 5038198",0.549741138162858,260
"5007921, 5046834",0.548471659049917,261
"5044315, 5053893",0.543350429917625,262
"5053110, 5053973",0.5315401667611,263
"5002802, 5002862",0.52766415472761,264
"5007921, 5033969",0.522065726678998,265
"5025795, 5042013",0.522059833104006,266
"5029160, 5043862",0.517164001178986,267
"5036055, 5049162",0.516443322836946,268
"5019647, 5040028",0.515528618909728,269
"5004445, 5029512",0.505427043264065,270
"5008666, 5011601",0.49600008860644,271
"5006858, 5029745",0.481519966655457,272
"5007944, 5007963",0.474554089165712,273
"5043784, 5044693",0.470394679317085,274
"5043461, 5043473",0.469449740539133,275
"5049904, 5052874",0.466535216880665,276
"5011214, 5039813",0.44553355910448,277
"5002274, 5014289",0.445412651678692,278
"5039813, 5040836",0.443534493923633,279
"5050961, 5050965",0.429024311360766,280
"5002489, 5022798",0.425234288289488,281
"5008042, 5027248",0.420047988219279,282
"5005158, 5027457",0.419213387516671,283
"5010636, 5049490",0.416644549190934,284
"5024817, 5034535",0.415869834234624,285
"5050440, 5054821",0.41488787810566,286
"5026798, 5026809",0.414268900970906,287
"5043784, 5054392",0.406677571579075,288
"5006858, 5008466",0.405533673652767,289
"5006720, 5048342",0.398793833423558,290
"5046769, 5048572",0.395481585651926,291
"5048811, 5051970",0.386008125836225,292
"5006914, 5048969",0.384295273621682,293
"5041423, 5043453",0.382060284064231,294
"5029160, 5054865",0.375722814446155,295
"5041738, 5047281",0.373259942049137,296
"5011103, 5011160",0.366001534202774,297
"5029954, 5052513",0.35939717125428,298
"5043336, 5045492",0.359239550855732,299
"5050745, 5052390",0.349640070409509,300
"5002190, 5012152",0.348266592695755,301
"5015334, 5050966",0.347795539859657,302
"5029319, 5043014",0.344671592137663,303
"5017538, 5054909",0.338983271990029,304
"5011581, 5046159",0.330918895186902,305
"5005329, 5048322",0.324275713306494,306
"5045048, 5045145",0.315687916673246,307
"5048807, 5048811",0.309360575989795,308
"5014178, 5022113",0.30258692809017,309
"5002370, 5039414",0.298361231197987,310
"5037282, 5045237",0.296611682227707,311
"5037165, 5048969",0.288432950740872,312
"5024305, 5024822",0.276945956395729,313
"5044693, 5046769",0.276534014479364,314
"5007963, 5044693",0.275515639851893,315
"5039795, 5053598",0.275454074296807,316
"5019813, 5022860",0.271605712474983,317
"5045048, 5048838",0.271196333496097,318
"5047201, 5053012",0.259682825656169,319
"5000902, 5036342",0.240630222556136,320
"5008977, 5057965",0.231335585369332,321
"5007443, 5047266",0.198240247768252,322
"5053316, 5055045",0.188503711179706,323
"5006948, 5039836",1e-06,324
"5007204, 5029745",1e-06,324
"5007608, 5036698",1e-06,324
"5020355, 5039872",1e-06,324
"5021449, 5045795",1e-06,324
"5023123, 5047266",1e-06,324
"5024521, 5024529",1e-06,324
"5043696, 5052584",1e-06,324
