"PlayerID","Strength","Rank"
"5004998, 5049765",0.978866362213887,103
"5001972, 5011176",0.978758939916724,104
"5026638, 5028545",0.977471332918963,105
"5007932, 5039095",0.977179632573736,106
"5044993, 5046308",0.976602765683137,107
"5040479, 5048486",0.962564668016687,108
"5022157, 5041701",0.96238274967354,109
"5051600, 5055602",0.959587743953401,110
"5010627, 5015477",0.957352548310232,111
"5031677, 5039904",0.954140545022211,112
"5044788, 5055373",0.951168535740412,113
"5017761, 5021523",0.948830403215427,114
"5040479, 5040919",0.948211734236818,115
"5043137, 5054175",0.948017765960157,116
"5024804, 5036319",0.94590104866368,117
"5040919, 5042834",0.945338521728196,118
"5050083, 5052896",0.93730323682168,119
"5042447, 5054041",0.934003051693102,120
"5004619, 5049765",0.933049651098677,121
"5017255, 5017468",0.929288883866919,122
"5046301, 5052046",0.928836857076785,123
"5017133, 5044567",0.928189278416757,124
"5039298, 5055411",0.922770342142547,125
"5008768, 5044897",0.922531311911077,126
"5050074, 5050081",0.922339853351746,127
"5043684, 5044144",0.921506614375556,128
"5043930, 5044573",0.91843633684286,129
"5044070, 5054041",0.914462368496124,130
"5022359, 5044746",0.913021199754613,131
"5042097, 5045496",0.912938919869368,132
"5027001, 5043137",0.911665872489512,133
"5007921, 5040035",0.910820705517284,134
"5007523, 5029177",0.907732171938784,135
"5029744, 5030449",0.90460581409127,136
"5044746, 5050083",0.904424384938231,137
"5048584, 5049765",0.901957168892061,138
"5011443, 5036349",0.901747398492904,139
"5021523, 5038746",0.900393331968278,140
"5040186, 5044374",0.900350778420959,141
"5042472, 5042495",0.89766653071538,142
"5045983, 5051600",0.895354205583079,143
"5046164, 5046529",0.895318491802789,144
"5045377, 5047055",0.891844934485026,145
"5033489, 5054175",0.889580881479208,146
"5029319, 5045496",0.888679686746237,147
"5036319, 5053329",0.887274139522693,148
"5017917, 5026128",0.8866376183681,149
"5042495, 5044615",0.883788380110605,150
"5009052, 5042447",0.883745498766104,151
"5008768, 5052020",0.879804190071284,152
"5036810, 5044567",0.879541014144445,153
"5023022, 5023921",0.879134920089273,154
"5025193, 5045078",0.878539521798529,155
"5030330, 5045983",0.876915662676162,156
"5021049, 5041016",0.876626871617576,157
"5050027, 5053521",0.875063583861663,158
"5042091, 5052020",0.875017154472926,159
"5007693, 5024804",0.870543582530165,160
"5052046, 5053521",0.86970222972696,161
"5029177, 5048486",0.868934241861009,162
"5026408, 5045377",0.868283319269395,163
"5005191, 5046051",0.866128529939235,164
"5053408, 5053806",0.865029650318784,165
"5043781, 5055601",0.865002184810109,166
"5025271, 5048475",0.862814873201115,167
"5043784, 5044179",0.859649691393898,168
"5045548, 5055495",0.857380903472185,169
"5029961, 5041114",0.856501336640035,170
"5036250, 5037432",0.852490305313938,171
"5002369, 5016993",0.852065425279301,172
"5048222, 5053521",0.85037613731733,173
"5022359, 5055464",0.849629555638599,174
"5029101, 5046051",0.847901794541782,175
"5023879, 5040479",0.847385527106911,176
"5036319, 5047221",0.845796822729197,177
"5047712, 5053329",0.845740043674754,178
"5045379, 5047031",0.844556348575842,179
"5017255, 5020445",0.837070319118301,180
"5029748, 5041701",0.831688859731692,181
"5044746, 5044749",0.831369472887558,182
"5012279, 5046802",0.82740032050787,183
"5012660, 5016487",0.827146284274213,184
"5019162, 5040035",0.825946496715817,185
"5044573, 5044615",0.823206681736162,186
"5042472, 5050519",0.821770169861644,187
"5044294, 5044297",0.819501560748744,188
"5045944, 5048629",0.818321916299706,189
"5018195, 5024983",0.817146046478332,190
"5042270, 5053408",0.816168396531532,191
"5027457, 5054282",0.815565417249944,192
"5036860, 5042097",0.814193878556834,193
"5010747, 5042079",0.814120786737545,194
"5019820, 5027748",0.814098336840162,195
"5042841, 5043819",0.81061859345888,196
"5003238, 5028974",0.810025424209972,197
"5017294, 5020571",0.808700503372448,198
"5022387, 5042050",0.806970351243073,199
"5029748, 5029761",0.804045055992565,200
"5004568, 5021523",0.800691827948444,201
"5034218, 5048250",0.800571182078857,202
"5002006, 5025080",0.799890804342398,203
"5011444, 5036810",0.795347512643169,204
"5031005, 5043781",0.793761804639494,205
"5042292, 5055093",0.791808559389332,206
"5040479, 5040922",0.790677579059897,207
"5046994, 5049289",0.788619302272714,208
"5004568, 5008147",0.787521745395669,209
"5050083, 5055012",0.781615566051966,210
"5002888, 5042291",0.781418940212407,211
"5022267, 5041003",0.778779377700349,212
"5007921, 5034218",0.777252514890467,213
"5046529, 5052951",0.775640063353115,214
"5009617, 5039184",0.775411762070322,215
"5022387, 5048584",0.77528288108947,216
"5052511, 5052513",0.77375865706637,217
"5026742, 5049941",0.772187463331043,218
"5009463, 5039290",0.770742481822569,219
"5022359, 5032952",0.764398135588591,220
"5051593, 5051600",0.760557172906741,221
"5044100, 5044733",0.760079667838034,222
"5014599, 5033189",0.759168399819738,223
"5041927, 5042834",0.757446514863816,224
"5002467, 5046232",0.753743604148182,225
"5005288, 5015253",0.74992116132459,226
"5039519, 5046802",0.747750493666661,227
"5040748, 5046051",0.747194658039332,228
"5016952, 5041003",0.742772526743758,229
"5054175, 5055146",0.740545959055106,230
"5046802, 5050327",0.736808883400992,231
"5004141, 5055372",0.736316862829594,232
"5028852, 5032336",0.733770270533476,233
"5045944, 5055570",0.731525409667811,234
"5028550, 5046769",0.728377075787396,235
"5040610, 5041481",0.726297266819073,236
"5045350, 5052896",0.722950136938199,237
"5021468, 5032872",0.721639046457026,238
"5053110, 5055093",0.720303157045792,239
"5003128, 5038465",0.713807156933965,240
"5012108, 5012159",0.712521762937246,241
"5041701, 5048220",0.708766614490018,242
"5004399, 5006317",0.708468048137323,243
"5029954, 5052011",0.707687169383377,244
"5005288, 5032336",0.706920428360231,245
"5039298, 5046136",0.701672934389422,246
"5017538, 5027080",0.701247291183684,247
"5001972, 5028852",0.698695541496204,248
"5041668, 5044759",0.696320719053993,249
"5051455, 5053110",0.693046327962357,250
"5002888, 5050581",0.691780945335379,251
"5042090, 5050941",0.691251112471263,252
"5024983, 5036860",0.691055784621713,253
"5002274, 5036554",0.690596491940821,254
"5042237, 5043850",0.690266631216804,255
"5034696, 5046834",0.690187177441435,256
"5021274, 5021894",0.68954104552303,257
"5007963, 5044179",0.687836775347202,258
"5042237, 5042292",0.687566531169315,259
"5046844, 5049664",0.678708302008568,260
"5006193, 5022267",0.676918252670528,261
"5026468, 5048832",0.676784826925628,262
"5023388, 5027748",0.673336046437769,263
"5052798, 5054244",0.671552249357208,264
"5041440, 5042825",0.671011684977063,265
"5004267, 5006193",0.669814420270566,266
"5011238, 5047742",0.668066812505198,267
"5011405, 5018697",0.666117149784684,268
"5046232, 5054040",0.663438395111574,269
"5037781, 5050203",0.662635508519323,270
"5046582, 5051717",0.662256461289983,271
"5012552, 5021897",0.659011344578541,272
"5042344, 5042523",0.656364612859205,273
"5029839, 5043011",0.655747612371339,274
"5029744, 5029745",0.653518076758505,275
"5008247, 5053721",0.652351141775009,276
"5000811, 5022221",0.651695042441686,277
"5012200, 5055821",0.645004343627389,278
"5043482, 5051332",0.642314238210479,279
"5008113, 5050995",0.629482811173446,280
"5011405, 5031252",0.627210709561549,281
"5041136, 5045496",0.626301242910932,282
"5011943, 5042090",0.625865836071851,283
"5042013, 5043556",0.624787556004218,284
"5041424, 5043452",0.61626923688579,285
"5023586, 5042090",0.6117198854528,286
"5003136, 5020998",0.611219779039492,287
"5002342, 5023388",0.606931770398479,288
"5005176, 5055669",0.606856492604178,289
"5006007, 5028602",0.602411727978152,290
"5015350, 5031705",0.602243762541197,291
"5048220, 5049073",0.600002226753437,292
"5035476, 5037359",0.59887535265719,293
"5042344, 5043011",0.592891590033769,294
"5028638, 5048220",0.592281864280009,295
"5011959, 5044774",0.587680321866692,296
"5028602, 5049490",0.587448104019302,297
"5033628, 5046430",0.58303464832144,298
"5045795, 5046898",0.579389486140026,299
"5009208, 5031657",0.575798225148795,300
"5046769, 5047712",0.575280113469898,301
"5010439, 5047401",0.571008630455888,302
"5011959, 5054879",0.569146426177404,303
"5029000, 5041130",0.564902525255698,304
"5008742, 5048815",0.558699691966495,305
"5041602, 5054566",0.557497582356767,306
"5039290, 5047944",0.556940768824889,307
"5041701, 5041738",0.555811767403166,308
"5034909, 5044715",0.555766926861925,309
"5046756, 5050131",0.540023179883086,310
"5045265, 5045268",0.530520444503846,311
"5044888, 5052020",0.53039122498648,312
"5023586, 5040741",0.520068994045809,313
"5011214, 5015350",0.519465347234307,314
"5037282, 5055580",0.514623268945606,315
"5045219, 5050440",0.513729353037406,316
"5022115, 5037539",0.511187320526073,317
"5044537, 5054257",0.510908651461068,318
"5005993, 5018513",0.510296159361438,319
"5032872, 5035209",0.509576297736691,320
"5047873, 5054766",0.508710070364353,321
"5020957, 5028423",0.507734597619497,322
"5045078, 5049162",0.498685771127392,323
"5008953, 5053893",0.49605299913737,324
"5008634, 5014629",0.495926877895114,325
"5026864, 5030449",0.490652318703282,326
"5012060, 5028423",0.488612843844417,327
"5001994, 5004619",0.487804626997302,328
"5047670, 5053215",0.48718859063863,329
"5042079, 5050280",0.483474226467216,330
"5044284, 5046648",0.482781992942033,331
"5003005, 5004901",0.480474684142352,332
"5008686, 5014310",0.480194946741419,333
"5046232, 5050077",0.479473543974527,334
"5041212, 5049490",0.478035293186203,335
"5042841, 5044774",0.477374295145763,336
"5039966, 5047738",0.477270663094728,337
"5040035, 5043740",0.468703055003649,338
"5009535, 5046254",0.468155079095768,339
"5004267, 5004993",0.459826172257094,340
"5043414, 5043461",0.455738956319184,341
"5030767, 5047345",0.448856376577904,342
"5048521, 5053873",0.438848577532477,343
"5034234, 5045268",0.431689011953933,344
"5026138, 5037212",0.431254624941025,345
"5045145, 5048523",0.430708357683897,346
"5044693, 5054390",0.429088919277607,347
"5040610, 5042526",0.416439817098207,348
"5005717, 5030587",0.412372855669216,349
"5010932, 5037479",0.402120044575029,350
"5019963, 5053841",0.400153605001106,351
"5041667, 5042236",0.39911093811028,352
"5020355, 5045078",0.377569201249059,353
"5006415, 5008546",0.373575154543964,354
"5043301, 5044175",0.367532630193132,355
"5046167, 5050053",0.366633198139326,356
"5042086, 5043014",0.360853160286833,357
"5014502, 5038746",0.360471102396656,358
"5011581, 5045022",0.352516623890566,359
"5017179, 5017292",0.351532978332068,360
"5007963, 5054390",0.341699763733498,361
"5003238, 5040836",0.339761970102042,362
"5042450, 5047266",0.32306542635476,363
"5027457, 5055508",0.313658179278728,364
"5001994, 5050334",0.300231395907483,365
"5023417, 5042108",0.297891145708976,366
"5000439, 5047201",0.294784442541588,367
"5039872, 5043429",0.284512792111328,368
"5029160, 5051503",0.263788899180416,369
"5041221, 5041248",0.251586785099355,370
"5006391, 5018965",0.247202811967615,371
"5051230, 5052947",0.241563954961025,372
"5042803, 5042816",0.235297980054255,373
"5045145, 5055028",0.231497106106909,374
"5043263, 5043689",0.227777958747255,375
"5035067, 5049533",0.227355371108604,376
"5019888, 5029143",0.16586496991043,377
"5000559, 5040834",1e-06,378
"5007107, 5010747",1e-06,378
"5011103, 5048726",1e-06,378
"5016094, 5018289",1e-06,378
"5019404, 5032127",1e-06,378
"5020906, 5022860",1e-06,378
"5028970, 5032012",1e-06,378
"5029324, 5039953",1e-06,378
"5041363, 5050445",1e-06,378
"5042275, 5047633",1e-06,378
"5044494, 5046842",1e-06,378
"5047026, 5055169",1e-06,378
