"Player","Rating","Rank"
"5049247",1258.39612960879,203
"5032012",1248.72067237373,204
"5051207",1245.64575346446,205
"5046758",1241.1533866057,206
"5019884",1232.77899540499,207
"5026580",1221.49714896372,208
"5018366",1205.69174050195,209
"5054200",1204.87678824275,210
"5005175",1203.33395017532,211
"5054205",1194.35680457697,212
"5043257",1186.62880266073,213
"5029817",1168.94377494774,214
"5041221",1163.25200094219,215
"5040002",1141.8917793378,216
"5055881",1075.04479347817,217
"5048013",1008.53715686266,218
